@relation 'features-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5'

@attribute x numeric
@attribute y numeric
@attribute d numeric
@attribute ang numeric
@attribute class numeric

@data
55,30,35,90,3
55,65,75,90,3
55,140,110,-89,3
56,30,1,90,3
56,31,63,90,3
56,94,5,-78,3
57,89,8,-82,3
58,81,2,90,3
58,83,11,-84,3
59,72,10,90,3
59,82,1,90,3
59,83,3,90,3
59,86,18,-86,3
60,68,11,90,3
60,79,4,90,3
60,83,3,90,3
60,86,1,90,3
60,87,63,-89,3
61,24,1,90,3
61,25,13,90,3
61,38,30,90,3
61,68,1,90,3
61,69,5,90,3
61,74,9,90,3
61,83,4,90,3
61,87,34,90,3
61,121,98,-89,3
62,23,2,90,3
62,25,40,90,3
62,65,2,90,3
62,67,12,90,3
62,79,3,90,3
62,82,2,90,3
62,84,4,90,3
62,88,56,-88,3
63,32,2,90,3
63,34,11,90,3
63,45,1,90,3
63,46,36,90,3
63,82,1,90,3
63,83,4,90,3
63,87,1,90,3
63,88,31,90,3
63,119,87,-89,3
64,32,1,90,3
64,33,11,90,3
64,44,2,90,3
64,46,37,90,3
64,83,21,90,3
64,104,84,-89,3
65,20,12,90,3
65,32,11,90,3
65,43,14,90,3
65,57,3,90,3
65,60,1,90,3
65,61,33,90,3
65,94,25,90,3
65,119,100,-89,3
66,19,1,90,3
66,20,1,90,3
66,21,35,90,3
66,56,1,90,3
66,57,3,90,3
66,60,2,90,3
66,62,57,90,3
66,119,1,90,3
66,120,100,-89,3
67,20,2,90,3
67,22,38,90,3
67,60,1,90,3
67,61,1,90,3
67,62,41,-88,3
68,21,34,90,3
68,55,4,90,3
68,59,8,90,3
68,67,1,90,3
68,68,54,90,3
68,122,1,90,3
68,123,57,-88,3
69,66,2,90,3
69,68,44,90,3
69,112,11,90,3
69,123,106,-89,3
70,17,50,90,3
70,67,1,90,3
70,68,43,90,3
70,111,1,90,3
70,112,26,90,3
70,138,121,-89,3
71,17,1,90,3
71,18,82,90,3
71,100,9,90,3
71,109,1,90,3
71,110,102,-89,3
72,8,101,90,3
72,109,101,-89,3
73,8,1,90,3
73,9,61,90,3
73,70,7,-81,3
74,63,22,90,3
74,85,1,90,3
74,86,22,-87,3
75,64,21,90,3
75,85,4,90,3
75,89,2,90,3
75,91,13,90,3
75,104,9,90,3
75,113,24,-87,3
76,89,1,90,3
76,90,22,90,3
76,112,2,90,3
76,114,1,90,3
76,115,74,-89,3
77,41,49,90,3
77,90,1,90,3
77,91,23,90,3
77,114,8,90,3
77,122,81,-89,3
78,41,30,90,3
78,71,15,90,3
78,86,1,90,3
78,87,3,90,3
78,90,25,90,3
78,115,7,90,3
78,122,111,-89,3
79,11,30,90,3
79,41,45,90,3
79,86,76,-89,3
80,10,68,90,3
80,78,1,90,3
80,79,69,-89,3
81,10,1,90,3
81,11,7,90,3
81,18,1,90,3
81,19,60,90,3
81,79,34,90,3
81,113,1,90,3
81,114,113,-89,3
82,1,1,90,3
82,2,7,90,3
82,9,1,90,3
82,10,9,90,3
82,19,29,90,3
82,48,66,90,3
82,114,20,90,3
82,134,133,-89,3
83,1,9,90,3
83,10,38,90,3
83,48,56,90,3
83,104,10,90,3
83,114,19,90,3
83,133,1,90,3
83,134,32,-88,3
84,102,2,90,3
84,104,1,90,3
84,105,8,90,3
84,113,21,90,3
84,134,119,-89,3
85,15,9,90,3
85,24,2,90,3
85,26,30,90,3
85,56,1,90,3
85,57,12,90,3
85,69,20,90,3
85,89,13,90,3
85,102,1,90,3
85,103,10,90,3
85,113,1,90,3
85,114,99,-89,3
86,15,1,90,3
86,16,8,90,3
86,24,1,90,3
86,25,30,90,3
86,55,34,90,3
86,89,1,90,3
86,90,2,90,3
86,92,20,90,3
86,112,2,90,3
86,114,99,-89,3
87,15,9,90,3
87,24,44,90,3
87,68,21,90,3
87,89,2,90,3
87,91,12,90,3
87,103,12,90,3
87,115,10,90,3
87,125,16,90,3
87,141,3,90,3
87,144,122,-89,3
88,22,1,90,3
88,23,43,90,3
88,66,1,90,3
88,67,45,90,3
88,112,3,90,3
88,115,9,90,3
88,124,2,90,3
88,126,15,90,3
88,141,1,90,3
88,142,2,90,3
88,144,139,-89,3
89,5,16,90,3
89,21,2,90,3
89,23,34,90,3
89,57,9,90,3
89,66,16,90,3
89,82,21,90,3
89,103,22,90,3
89,125,1,90,3
89,126,8,90,3
89,134,10,90,3
89,144,139,-89,3
90,5,1,90,3
90,6,15,90,3
90,21,1,90,3
90,22,35,90,3
90,57,1,90,3
90,58,6,90,3
90,64,1,90,3
90,65,17,90,3
90,82,1,90,3
90,83,19,90,3
90,102,1,90,3
90,103,1,90,3
90,104,8,90,3
90,112,1,90,3
90,113,13,90,3
90,126,18,90,3
90,144,1,90,3
90,145,124,-89,3
91,21,35,90,3
91,56,1,90,3
91,57,6,90,3
91,63,2,90,3
91,65,10,90,3
91,75,5,90,3
91,80,1,90,3
91,81,1,90,3
91,82,21,90,3
91,103,9,90,3
91,112,22,90,3
91,134,79,-89,3
92,55,2,90,3
92,57,6,90,3
92,63,1,90,3
92,64,16,90,3
92,80,2,90,3
92,82,31,90,3
92,113,56,-88,3
93,57,5,90,3
93,62,5,90,3
93,67,1,90,3
93,68,55,90,3
93,123,84,-89,3
94,39,18,90,3
94,57,10,90,3
94,67,24,90,3
94,91,9,90,3
94,100,23,90,3
94,123,1,90,3
94,124,85,-89,3
95,39,8,90,3
95,47,44,90,3
95,91,1,90,3
95,92,9,90,3
95,101,11,90,3
95,112,10,90,3
95,122,1,90,3
95,123,82,-89,3
96,41,2,90,3
96,43,3,90,3
96,46,1,90,3
96,47,44,90,3
96,91,9,90,3
96,100,9,90,3
96,109,1,90,3
96,110,1,90,3
96,111,1,90,3
96,112,11,90,3
96,123,11,90,3
96,134,107,-89,3
97,27,17,90,3
97,44,28,90,3
97,72,1,90,3
97,73,7,90,3
97,80,1,90,3
97,81,28,90,3
97,109,3,90,3
97,112,21,90,3
97,133,107,-89,3
98,26,2,90,3
98,28,39,90,3
98,67,14,90,3
98,81,53,90,3
98,134,107,-89,3
99,27,1,90,3
99,28,37,90,3
99,65,2,90,3
99,67,1,90,3
99,68,65,90,3
99,133,74,-89,3
100,59,6,90,3
100,65,1,90,3
100,66,42,90,3
100,108,49,-88,3
101,59,1,90,3
101,60,2,90,3
101,62,2,90,3
101,64,1,90,3
101,65,22,90,3
101,87,21,90,3
101,108,1,90,3
101,109,1,90,3
101,110,1,90,3
101,111,82,-89,3
102,29,19,90,3
102,48,15,90,3
102,63,2,90,3
102,65,21,90,3
102,86,2,90,3
102,88,20,90,3
102,108,3,90,3
102,111,83,-89,3
103,28,8,90,3
103,36,11,-84,3
104,25,2,90,3
104,27,2,90,3
104,29,8,90,3
104,37,8,90,3
104,45,9,-83,3
105,36,1,90,3
105,37,8,90,3
105,45,5,90,3
105,50,57,90,3
105,107,58,-89,3
106,49,1,90,3
106,50,33,90,3
106,83,24,90,3
106,107,12,90,3
106,119,95,-89,3
107,24,6,90,3
107,30,53,90,3
107,83,1,90,3
107,84,23,90,3
107,107,13,90,3
107,120,1,90,3
107,121,98,-89,3
108,23,2,90,3
108,25,5,90,3
108,30,1,90,3
108,31,37,90,3
108,68,14,90,3
108,82,1,90,3
108,83,2,90,3
108,85,22,90,3
108,107,13,90,3
108,120,11,90,3
108,131,108,-89,3
109,23,1,90,3
109,24,6,90,3
109,30,10,90,3
109,40,20,90,3
109,60,1,90,3
109,61,23,90,3
109,84,22,90,3
109,106,1,90,3
109,107,14,90,3
109,121,81,-89,3
110,40,1,90,3
110,41,20,90,3
110,61,46,90,3
110,107,14,90,3
110,121,41,-88,3
111,80,1,-45,3
112,79,1,90,3
112,80,58,-89,3
113,22,95,90,3
113,117,102,-89,3
114,15,30,90,3
114,45,30,90,3
114,75,16,90,3
114,91,27,90,3
114,118,1,90,3
114,119,43,-88,3
115,76,15,90,3
115,91,1,90,3
115,92,26,90,3
115,118,11,90,3
115,129,114,-89,3
116,15,32,90,3
116,47,44,90,3
116,91,38,90,3
116,129,1,90,3
116,130,10,90,3
116,140,87,-89,3
117,53,36,90,3
117,89,2,90,3
117,91,1,90,3
117,92,12,90,3
117,104,25,90,3
117,129,65,-89,3
118,64,8,90,3
118,72,1,90,3
118,73,16,90,3
118,89,1,90,3
118,90,1,90,3
118,91,9,90,3
118,100,16,90,3
118,116,1,90,3
118,117,11,90,3
118,128,1,90,3
118,129,94,-89,3
119,35,25,90,3
119,60,2,90,3
119,62,27,90,3
119,89,2,90,3
119,91,8,90,3
119,99,1,90,3
119,100,17,90,3
119,117,12,90,3
119,129,95,-89,3
120,34,1,90,3
120,35,1,90,3
120,36,65,90,3
120,101,1,90,3
120,102,93,-89,3
121,9,7,90,3
121,16,19,90,3
121,35,2,90,3
121,37,2,90,3
121,39,62,90,3
121,101,63,-89,3
122,38,44,90,3
122,82,15,90,3
122,97,15,90,3
122,112,27,90,3
122,139,1,90,3
122,140,124,-89,3
123,16,95,90,3
123,111,28,90,3
123,139,112,-89,3
124,27,50,90,3
124,77,2,90,3
124,79,33,90,3
124,112,9,90,3
124,121,78,-89,3
125,43,78,90,3
125,121,1,90,3
125,122,97,-89,3
126,25,41,90,3
126,66,41,90,3
126,107,13,90,3
126,120,96,-89,3
127,24,2,90,3
127,26,81,90,3
127,107,1,90,3
127,108,84,-89,3
128,24,1,90,3
128,25,84,90,3
128,109,16,90,3
128,125,9,90,3
128,134,1,90,3
128,135,113,-89,3
129,22,1,90,3
129,23,62,90,3
129,85,20,90,3
129,105,19,90,3
129,124,11,90,3
129,135,112,-89,3
130,23,14,85,3
131,37,1,90,3
131,38,40,90,3
131,78,1,90,3
131,79,19,90,3
131,98,61,-89,3
132,37,41,90,3
132,78,20,90,3
132,98,1,90,3
132,99,11,84,3
133,110,1,90,3
133,111,1,90,3
133,112,4,90,3
133,116,70,-89,3
134,46,1,90,3
134,47,2,90,3
134,49,2,90,3
134,51,58,90,3
134,109,2,90,3
134,111,4,90,3
134,115,69,-89,3
135,46,4,90,3
135,50,60,90,3
135,110,9,90,3
135,119,20,90,3
135,139,49,-88,3
136,90,1,90,3
136,91,48,90,3
136,139,120,-89,3
137,19,1,90,3
137,20,70,90,3
137,90,21,90,3
137,111,1,90,3
137,112,27,90,3
137,139,120,-89,3
138,19,63,90,3
138,82,7,90,3
138,89,17,90,3
138,106,5,90,3
138,111,14,90,3
138,125,13,90,3
138,138,103,-89,3
139,35,1,90,3
139,36,40,90,3
139,76,30,90,3
139,106,1,90,3
139,107,72,-89,3
140,35,2,90,3
140,37,69,90,3
140,106,81,-89,3
141,25,121,90,3
141,146,121,-89,3
142,25,1,90,3
142,26,1,90,3
142,27,39,90,3
142,66,1,90,3
142,67,25,90,3
142,92,1,90,3
142,93,6,90,3
142,99,45,90,3
142,144,2,90,3
142,146,119,-89,3
143,27,24,90,3
143,51,14,90,3
143,65,1,90,3
143,66,25,90,3
143,91,1,90,3
143,92,2,90,3
143,94,24,90,3
143,118,64,-89,3
144,54,12,90,3
144,66,1,90,3
144,67,23,90,3
144,90,3,90,3
144,93,25,90,3
144,118,1,90,3
144,119,26,90,3
144,145,84,-89,3
145,61,2,90,3
145,63,3,90,3
145,66,51,90,3
145,117,6,90,3
145,123,21,90,3
145,144,122,-89,3
146,22,10,90,3
146,32,1,0,3
147,32,1,90,3
147,33,35,90,3
147,68,1,90,3
147,69,7,90,3
147,76,31,90,3
147,107,39,-88,3
148,68,2,90,3
